  0,   0,   0,   0,   0,   5,  17,  27,  36,  46,  56,  65,  77,  87,  99, 110, 121, 133, 144, 156, 167, 178, 188, 196, 205, 214, 221, 230, 238, 246, 251, 254, 255, 
  0,   0,   0,   0,   0,   0,  11,  22,  31,  42,  51,  61,  73,  83,  95, 105, 117, 129, 140, 152, 163, 174, 185, 194, 203, 212, 220, 228, 237, 245, 250, 254, 255, 
  0,   0,   0,   0,   0,   0,   4,  17,  27,  36,  47,  56,  67,  78,  90, 101, 113, 125, 136, 148, 160, 171, 182, 192, 202, 211, 220, 228, 237, 245, 250, 254, 255, 
  0,   0,   0,   0,   0,   0,   3,  16,  26,  35,  44,  55,  65,  76,  87,  98, 109, 122, 134, 145, 157, 168, 180, 190, 200, 209, 218, 227, 236, 244, 250, 254, 255, 
  0,   0,   0,   0,   0,   0,   0,  12,  22,  31,  41,  51,  61,  72,  83,  95, 106, 117, 130, 141, 152, 164, 176, 187, 197, 207, 216, 225, 234, 242, 249, 254, 255, 
  0,   0,   0,   0,   0,   0,   0,  10,  20,  29,  38,  48,  58,  69,  80,  91, 102, 115, 126, 138, 149, 161, 173, 184, 195, 205, 215, 224, 233, 241, 248, 253, 255, 
  0,   0,   0,   0,   0,   0,   0,  10,  20,  29,  38,  47,  56,  67,  78,  89, 100, 112, 124, 134, 146, 158, 170, 181, 192, 203, 213, 222, 232, 240, 248, 253, 255, 
  0,   0,   0,   0,   0,   0,   0,   1,  14,  24,  32,  42,  52,  62,  73,  83,  95, 107, 118, 130, 141, 153, 165, 177, 188, 200, 210, 220, 230, 239, 247, 252, 255, 
  0,   0,   0,   0,   0,   0,   0,   0,   9,  18,  27,  37,  47,  56,  67,  78,  89, 102, 113, 125, 136, 148, 160, 173, 185, 197, 208, 218, 228, 238, 246, 252, 255, 
  0,   0,   0,   0,   0,   0,   0,   0,   1,  13,  23,  31,  42,  51,  61,  73,  83,  96, 107, 119, 131, 143, 155, 168, 181, 193, 204, 216, 227, 236, 245, 252, 255, 
  0,   0,   0,   0,   0,   0,   0,   0,   0,   9,  19,  28,  37,  47,  57,  67,  78,  90, 102, 114, 126, 138, 151, 163, 177, 189, 202, 213, 224, 234, 244, 252, 255, 
  0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  12,  22,  30,  40,  50,  60,  71,  83,  95, 107, 118, 131, 144, 158, 172, 185, 198, 210, 221, 232, 242, 250, 255, 
  0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  12,  22,  31,  41,  51,  61,  74,  86,  98, 110, 123, 136, 149, 165, 180, 194, 206, 219, 229, 240, 249, 255, 
  0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   6,  17,  26,  36,  46,  55,  66,  79,  91, 103, 116, 130, 144, 159, 175, 190, 204, 217, 227, 238, 248, 255, 
  0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  10,  20,  29,  40,  51,  61,  73,  86,  99, 113, 128, 144, 161, 179, 196, 211, 222, 234, 245, 255, 
